Rate_code_id,RatecodeID,RatecodeType
34359750976,1,Standard rate
34359750977,1,Standard rate
34359750978,1,Standard rate
34359750979,1,Standard rate
34359750980,1,Standard rate
34359750981,1,Standard rate
34359750982,1,Standard rate
34359750983,1,Standard rate
34359750984,1,Standard rate
34359750985,1,Standard rate
34359750986,1,Standard rate
34359750987,1,Standard rate
34359750988,1,Standard rate
34359750989,1,Standard rate
34359750990,1,Standard rate
34359750991,1,Standard rate
34359750992,1,Standard rate
34359750993,1,Standard rate
34359750994,3,Newark
34359750995,1,Standard rate
34359750996,1,Standard rate
34359750997,1,Standard rate
34359750998,1,Standard rate
34359750999,1,Standard rate
34359751000,1,Standard rate
34359751001,1,Standard rate
34359751002,1,Standard rate
34359751003,1,Standard rate
34359751004,1,Standard rate
34359751005,1,Standard rate
34359751006,1,Standard rate
34359751007,1,Standard rate
34359751008,2,JFK
34359751009,1,Standard rate
34359751010,1,Standard rate
34359751011,1,Standard rate
34359751012,3,Newark
34359751013,1,Standard rate
34359751014,1,Standard rate
34359751015,1,Standard rate
34359751016,1,Standard rate
34359751017,1,Standard rate
34359751018,1,Standard rate
34359751019,1,Standard rate
34359751020,5,Negotiated fare
34359751021,1,Standard rate
34359751022,1,Standard rate
34359751023,2,JFK
34359751024,1,Standard rate
34359751025,1,Standard rate
34359751026,2,JFK
34359751027,1,Standard rate
34359751028,1,Standard rate
34359751029,1,Standard rate
34359751030,1,Standard rate
34359751031,1,Standard rate
34359751032,1,Standard rate
34359751033,1,Standard rate
34359751034,1,Standard rate
34359751035,1,Standard rate
34359751036,1,Standard rate
34359751037,1,Standard rate
34359751038,1,Standard rate
34359751039,1,Standard rate
34359751040,1,Standard rate
34359751041,1,Standard rate
34359751042,1,Standard rate
34359751043,1,Standard rate
34359751044,1,Standard rate
34359751045,1,Standard rate
34359751046,1,Standard rate
34359751047,1,Standard rate
34359751048,1,Standard rate
34359751049,1,Standard rate
34359751050,2,JFK
34359751051,1,Standard rate
34359751052,1,Standard rate
34359751053,1,Standard rate
34359751054,1,Standard rate
34359751055,1,Standard rate
34359751056,1,Standard rate
34359751057,1,Standard rate
34359751058,1,Standard rate
34359751059,1,Standard rate
34359751060,1,Standard rate
34359751061,1,Standard rate
34359751062,1,Standard rate
34359751063,1,Standard rate
34359751064,1,Standard rate
34359751065,1,Standard rate
34359751066,1,Standard rate
34359751067,1,Standard rate
34359751068,1,Standard rate
34359751069,1,Standard rate
34359751070,1,Standard rate
34359751071,1,Standard rate
34359751072,1,Standard rate
34359751073,1,Standard rate
34359751074,1,Standard rate
34359751075,1,Standard rate
34359751076,1,Standard rate
34359751077,1,Standard rate
34359751078,1,Standard rate
34359751079,1,Standard rate
34359751080,1,Standard rate
34359751081,1,Standard rate
34359751082,1,Standard rate
34359751083,1,Standard rate
34359751084,1,Standard rate
34359751085,1,Standard rate
34359751086,1,Standard rate
34359751087,1,Standard rate
34359751088,1,Standard rate
34359751089,1,Standard rate
34359751090,1,Standard rate
34359751091,1,Standard rate
34359751092,1,Standard rate
34359751093,1,Standard rate
34359751094,1,Standard rate
34359751095,1,Standard rate
34359751096,1,Standard rate
34359751097,1,Standard rate
34359751098,1,Standard rate
34359751099,1,Standard rate
34359751100,1,Standard rate
34359751101,1,Standard rate
34359751102,1,Standard rate
34359751103,1,Standard rate
34359751104,1,Standard rate
34359751105,1,Standard rate
34359751106,1,Standard rate
34359751107,1,Standard rate
34359751108,1,Standard rate
34359751109,1,Standard rate
34359751110,1,Standard rate
34359751111,1,Standard rate
34359751112,1,Standard rate
34359751113,1,Standard rate
34359751114,1,Standard rate
34359751115,1,Standard rate
34359751116,1,Standard rate
34359751117,1,Standard rate
34359751118,1,Standard rate
34359751119,2,JFK
34359751120,1,Standard rate
34359751121,1,Standard rate
34359751122,1,Standard rate
34359751123,1,Standard rate
34359751124,1,Standard rate
34359751125,1,Standard rate
34359751126,1,Standard rate
34359751127,2,JFK
34359751128,1,Standard rate
34359751129,1,Standard rate
34359751130,1,Standard rate
34359751131,1,Standard rate
34359751132,1,Standard rate
34359751133,1,Standard rate
34359751134,1,Standard rate
34359751135,1,Standard rate
34359751136,1,Standard rate
34359751137,1,Standard rate
34359751138,1,Standard rate
34359751139,1,Standard rate
34359751140,1,Standard rate
34359751141,1,Standard rate
34359751142,1,Standard rate
34359751143,1,Standard rate
34359751144,1,Standard rate
34359751145,1,Standard rate
34359751146,1,Standard rate
34359751147,1,Standard rate
34359751148,1,Standard rate
34359751149,1,Standard rate
34359751150,1,Standard rate
34359751151,1,Standard rate
34359751152,1,Standard rate
34359751153,1,Standard rate
34359751154,4,Nassau or Westchester
34359751155,1,Standard rate
34359751156,1,Standard rate
34359751157,1,Standard rate
34359751158,1,Standard rate
34359751159,1,Standard rate
34359751160,1,Standard rate
34359751161,1,Standard rate
34359751162,1,Standard rate
34359751163,1,Standard rate
34359751164,1,Standard rate
34359751165,1,Standard rate
34359751166,1,Standard rate
34359751167,1,Standard rate
34359751168,1,Standard rate
34359751169,1,Standard rate
34359751170,1,Standard rate
34359751171,1,Standard rate
34359751172,1,Standard rate
34359751173,1,Standard rate
34359751174,1,Standard rate
34359751175,1,Standard rate
34359751176,1,Standard rate
34359751177,1,Standard rate
34359751178,1,Standard rate
34359751179,1,Standard rate
34359751180,1,Standard rate
34359751181,1,Standard rate
34359751182,1,Standard rate
34359751183,1,Standard rate
34359751184,1,Standard rate
34359751185,1,Standard rate
34359751186,1,Standard rate
34359751187,1,Standard rate
34359751188,1,Standard rate
34359751189,1,Standard rate
34359751190,1,Standard rate
34359751191,1,Standard rate
34359751192,1,Standard rate
34359751193,1,Standard rate
34359751194,1,Standard rate
34359751195,1,Standard rate
34359751196,1,Standard rate
34359751197,1,Standard rate
34359751198,1,Standard rate
34359751199,1,Standard rate
34359751200,1,Standard rate
34359751201,1,Standard rate
34359751202,1,Standard rate
34359751203,1,Standard rate
34359751204,1,Standard rate
34359751205,1,Standard rate
34359751206,1,Standard rate
34359751207,1,Standard rate
34359751208,1,Standard rate
34359751209,1,Standard rate
34359751210,1,Standard rate
34359751211,1,Standard rate
34359751212,1,Standard rate
34359751213,1,Standard rate
34359751214,1,Standard rate
34359751215,1,Standard rate
34359751216,2,JFK
34359751217,1,Standard rate
34359751218,1,Standard rate
34359751219,1,Standard rate
34359751220,1,Standard rate
34359751221,1,Standard rate
34359751222,1,Standard rate
34359751223,1,Standard rate
34359751224,1,Standard rate
34359751225,1,Standard rate
34359751226,1,Standard rate
34359751227,1,Standard rate
34359751228,1,Standard rate
34359751229,1,Standard rate
34359751230,1,Standard rate
34359751231,1,Standard rate
34359751232,1,Standard rate
34359751233,1,Standard rate
34359751234,1,Standard rate
34359751235,1,Standard rate
34359751236,1,Standard rate
34359751237,1,Standard rate
34359751238,1,Standard rate
34359751239,1,Standard rate
34359751240,1,Standard rate
34359751241,1,Standard rate
34359751242,1,Standard rate
34359751243,1,Standard rate
34359751244,1,Standard rate
34359751245,1,Standard rate
34359751246,1,Standard rate
34359751247,1,Standard rate
34359751248,1,Standard rate
34359751249,1,Standard rate
34359751250,1,Standard rate
34359751251,1,Standard rate
34359751252,1,Standard rate
34359751253,1,Standard rate
34359751254,1,Standard rate
34359751255,1,Standard rate
34359751256,2,JFK
34359751257,1,Standard rate
34359751258,1,Standard rate
34359751259,1,Standard rate
34359751260,1,Standard rate
34359751261,1,Standard rate
34359751262,1,Standard rate
34359751263,1,Standard rate
34359751264,1,Standard rate
34359751265,1,Standard rate
34359751266,1,Standard rate
34359751267,1,Standard rate
34359751268,2,JFK
34359751269,1,Standard rate
34359751270,1,Standard rate
34359751271,1,Standard rate
34359751272,1,Standard rate
34359751273,1,Standard rate
34359751274,1,Standard rate
34359751275,1,Standard rate
34359751276,1,Standard rate
34359751277,1,Standard rate
34359751278,1,Standard rate
34359751279,1,Standard rate
34359751280,1,Standard rate
34359751281,1,Standard rate
34359751282,1,Standard rate
34359751283,1,Standard rate
34359751284,1,Standard rate
34359751285,1,Standard rate
34359751286,1,Standard rate
34359751287,1,Standard rate
34359751288,1,Standard rate
34359751289,1,Standard rate
34359751290,1,Standard rate
34359751291,1,Standard rate
34359751292,1,Standard rate
34359751293,1,Standard rate
34359751294,5,Negotiated fare
34359751295,1,Standard rate
34359751296,1,Standard rate
34359751297,1,Standard rate
34359751298,1,Standard rate
34359751299,1,Standard rate
34359751300,1,Standard rate
34359751301,1,Standard rate
34359751302,1,Standard rate
34359751303,1,Standard rate
34359751304,1,Standard rate
34359751305,1,Standard rate
34359751306,1,Standard rate
34359751307,3,Newark
34359751308,1,Standard rate
34359751309,2,JFK
34359751310,1,Standard rate
34359751311,1,Standard rate
34359751312,1,Standard rate
34359751313,1,Standard rate
34359751314,1,Standard rate
34359751315,2,JFK
34359751316,1,Standard rate
34359751317,1,Standard rate
34359751318,1,Standard rate
34359751319,1,Standard rate
34359751320,1,Standard rate
34359751321,1,Standard rate
34359751322,1,Standard rate
34359751323,1,Standard rate
34359751324,1,Standard rate
34359751325,1,Standard rate
34359751326,1,Standard rate
34359751327,1,Standard rate
34359751328,1,Standard rate
34359751329,1,Standard rate
34359751330,1,Standard rate
34359751331,2,JFK
34359751332,1,Standard rate
34359751333,1,Standard rate
34359751334,1,Standard rate
34359751335,1,Standard rate
34359751336,1,Standard rate
34359751337,1,Standard rate
34359751338,1,Standard rate
34359751339,2,JFK
34359751340,1,Standard rate
34359751341,1,Standard rate
34359751342,1,Standard rate
34359751343,1,Standard rate
34359751344,1,Standard rate
34359751345,1,Standard rate
34359751346,1,Standard rate
34359751347,1,Standard rate
34359751348,1,Standard rate
34359751349,1,Standard rate
34359751350,1,Standard rate
34359751351,1,Standard rate
34359751352,1,Standard rate
34359751353,1,Standard rate
34359751354,1,Standard rate
34359751355,1,Standard rate
34359751356,1,Standard rate
34359751357,1,Standard rate
34359751358,1,Standard rate
34359751359,1,Standard rate
34359751360,1,Standard rate
34359751361,2,JFK
34359751362,1,Standard rate
34359751363,1,Standard rate
34359751364,1,Standard rate
34359751365,1,Standard rate
34359751366,1,Standard rate
34359751367,1,Standard rate
34359751368,1,Standard rate
34359751369,1,Standard rate
34359751370,1,Standard rate
34359751371,1,Standard rate
34359751372,1,Standard rate
34359751373,1,Standard rate
34359751374,1,Standard rate
34359751375,1,Standard rate
34359751376,1,Standard rate
34359751377,1,Standard rate
34359751378,1,Standard rate
34359751379,1,Standard rate
34359751380,1,Standard rate
34359751381,1,Standard rate
34359751382,1,Standard rate
34359751383,1,Standard rate
34359751384,1,Standard rate
34359751385,1,Standard rate
34359751386,1,Standard rate
34359751387,1,Standard rate
34359751388,1,Standard rate
34359751389,1,Standard rate
34359751390,1,Standard rate
34359751391,1,Standard rate
34359751392,1,Standard rate
34359751393,1,Standard rate
34359751394,1,Standard rate
34359751395,1,Standard rate
34359751396,1,Standard rate
34359751397,1,Standard rate
34359751398,1,Standard rate
34359751399,1,Standard rate
34359751400,2,JFK
34359751401,1,Standard rate
34359751402,1,Standard rate
34359751403,1,Standard rate
34359751404,1,Standard rate
34359751405,1,Standard rate
34359751406,1,Standard rate
34359751407,1,Standard rate
34359751408,1,Standard rate
34359751409,1,Standard rate
34359751410,1,Standard rate
34359751411,1,Standard rate
34359751412,1,Standard rate
34359751413,1,Standard rate
34359751414,1,Standard rate
34359751415,1,Standard rate
34359751416,1,Standard rate
34359751417,1,Standard rate
34359751418,1,Standard rate
34359751419,1,Standard rate
34359751420,1,Standard rate
34359751421,1,Standard rate
34359751422,1,Standard rate
34359751423,1,Standard rate
34359751424,1,Standard rate
34359751425,1,Standard rate
34359751426,1,Standard rate
34359751427,1,Standard rate
34359751428,1,Standard rate
34359751429,1,Standard rate
34359751430,1,Standard rate
34359751431,1,Standard rate
34359751432,1,Standard rate
34359751433,1,Standard rate
34359751434,1,Standard rate
34359751435,1,Standard rate
34359751436,1,Standard rate
34359751437,2,JFK
34359751438,1,Standard rate
34359751439,1,Standard rate
34359751440,1,Standard rate
34359751441,1,Standard rate
34359751442,1,Standard rate
34359751443,1,Standard rate
34359751444,1,Standard rate
34359751445,2,JFK
34359751446,1,Standard rate
34359751447,1,Standard rate
34359751448,1,Standard rate
34359751449,1,Standard rate
34359751450,1,Standard rate
34359751451,2,JFK
34359751452,1,Standard rate
34359751453,1,Standard rate
34359751454,1,Standard rate
34359751455,1,Standard rate
34359751456,1,Standard rate
34359751457,1,Standard rate
34359751458,1,Standard rate
34359751459,1,Standard rate
34359751460,1,Standard rate
34359751461,1,Standard rate
34359751462,1,Standard rate
34359751463,1,Standard rate
34359751464,1,Standard rate
34359751465,1,Standard rate
34359751466,1,Standard rate
34359751467,1,Standard rate
34359751468,1,Standard rate
34359751469,1,Standard rate
34359751470,1,Standard rate
34359751471,1,Standard rate
34359751472,1,Standard rate
34359751473,1,Standard rate
34359751474,1,Standard rate
34359751475,1,Standard rate
34359751476,1,Standard rate
34359751477,1,Standard rate
34359751478,1,Standard rate
34359751479,1,Standard rate
34359751480,1,Standard rate
34359751481,1,Standard rate
34359751482,1,Standard rate
34359751483,1,Standard rate
34359751484,1,Standard rate
34359751485,1,Standard rate
34359751486,1,Standard rate
34359751487,1,Standard rate
34359751488,2,JFK
34359751489,1,Standard rate
34359751490,1,Standard rate
34359751491,1,Standard rate
34359751492,1,Standard rate
34359751493,1,Standard rate
34359751494,1,Standard rate
34359751495,1,Standard rate
34359751496,1,Standard rate
34359751497,1,Standard rate
34359751498,1,Standard rate
34359751499,1,Standard rate
34359751500,1,Standard rate
34359751501,1,Standard rate
34359751502,1,Standard rate
34359751503,1,Standard rate
34359751504,1,Standard rate
34359751505,1,Standard rate
34359751506,1,Standard rate
34359751507,1,Standard rate
34359751508,1,Standard rate
34359751509,1,Standard rate
34359751510,1,Standard rate
34359751511,1,Standard rate
34359751512,5,Negotiated fare
34359751513,1,Standard rate
34359751514,1,Standard rate
34359751515,1,Standard rate
34359751516,1,Standard rate
34359751517,1,Standard rate
34359751518,1,Standard rate
34359751519,1,Standard rate
34359751520,1,Standard rate
34359751521,1,Standard rate
34359751522,1,Standard rate
34359751523,1,Standard rate
34359751524,1,Standard rate
34359751525,1,Standard rate
34359751526,1,Standard rate
34359751527,1,Standard rate
34359751528,1,Standard rate
34359751529,1,Standard rate
34359751530,1,Standard rate
34359751531,1,Standard rate
34359751532,1,Standard rate
34359751533,1,Standard rate
34359751534,1,Standard rate
34359751535,1,Standard rate
34359751536,1,Standard rate
34359751537,1,Standard rate
34359751538,1,Standard rate
34359751539,1,Standard rate
34359751540,1,Standard rate
34359751541,1,Standard rate
34359751542,1,Standard rate
34359751543,1,Standard rate
34359751544,1,Standard rate
34359751545,1,Standard rate
34359751546,1,Standard rate
34359751547,1,Standard rate
34359751548,1,Standard rate
34359751549,1,Standard rate
34359751550,1,Standard rate
34359751551,1,Standard rate
34359751552,1,Standard rate
34359751553,1,Standard rate
34359751554,1,Standard rate
34359751555,1,Standard rate
34359751556,1,Standard rate
34359751557,1,Standard rate
34359751558,1,Standard rate
34359751559,1,Standard rate
34359751560,1,Standard rate
34359751561,1,Standard rate
34359751562,1,Standard rate
34359751563,1,Standard rate
34359751564,1,Standard rate
34359751565,1,Standard rate
34359751566,1,Standard rate
34359751567,1,Standard rate
34359751568,1,Standard rate
34359751569,2,JFK
34359751570,1,Standard rate
34359751571,1,Standard rate
34359751572,1,Standard rate
34359751573,1,Standard rate
34359751574,1,Standard rate
34359751575,1,Standard rate
34359751576,1,Standard rate
34359751577,1,Standard rate
34359751578,1,Standard rate
34359751579,1,Standard rate
34359751580,1,Standard rate
34359751581,1,Standard rate
34359751582,1,Standard rate
34359751583,1,Standard rate
34359751584,1,Standard rate
34359751585,1,Standard rate
34359751586,1,Standard rate
34359751587,1,Standard rate
34359751588,1,Standard rate
34359751589,1,Standard rate
34359751590,1,Standard rate
34359751591,1,Standard rate
34359751592,1,Standard rate
34359751593,1,Standard rate
34359751594,1,Standard rate
34359751595,1,Standard rate
34359751596,1,Standard rate
34359751597,1,Standard rate
34359751598,1,Standard rate
34359751599,1,Standard rate
34359751600,1,Standard rate
34359751601,1,Standard rate
34359751602,1,Standard rate
34359751603,1,Standard rate
34359751604,1,Standard rate
34359751605,4,Nassau or Westchester
34359751606,1,Standard rate
34359751607,1,Standard rate
34359751608,1,Standard rate
34359751609,1,Standard rate
34359751610,1,Standard rate
34359751611,1,Standard rate
34359751612,1,Standard rate
34359751613,1,Standard rate
34359751614,1,Standard rate
34359751615,1,Standard rate
34359751616,1,Standard rate
34359751617,1,Standard rate
34359751618,1,Standard rate
34359751619,2,JFK
34359751620,1,Standard rate
34359751621,1,Standard rate
34359751622,1,Standard rate
34359751623,1,Standard rate
34359751624,1,Standard rate
34359751625,1,Standard rate
34359751626,1,Standard rate
34359751627,1,Standard rate
34359751628,1,Standard rate
34359751629,1,Standard rate
34359751630,1,Standard rate
34359751631,1,Standard rate
34359751632,1,Standard rate
34359751633,1,Standard rate
34359751634,1,Standard rate
34359751635,1,Standard rate
34359751636,1,Standard rate
34359751637,1,Standard rate
34359751638,1,Standard rate
34359751639,1,Standard rate
34359751640,1,Standard rate
34359751641,1,Standard rate
34359751642,1,Standard rate
34359751643,1,Standard rate
34359751644,1,Standard rate
34359751645,1,Standard rate
34359751646,1,Standard rate
34359751647,1,Standard rate
34359751648,1,Standard rate
34359751649,1,Standard rate
34359751650,1,Standard rate
34359751651,1,Standard rate
34359751652,1,Standard rate
34359751653,1,Standard rate
34359751654,1,Standard rate
34359751655,1,Standard rate
34359751656,1,Standard rate
34359751657,1,Standard rate
34359751658,1,Standard rate
34359751659,1,Standard rate
34359751660,1,Standard rate
34359751661,1,Standard rate
34359751662,1,Standard rate
34359751663,1,Standard rate
34359751664,1,Standard rate
34359751665,1,Standard rate
34359751666,1,Standard rate
34359751667,1,Standard rate
34359751668,1,Standard rate
34359751669,1,Standard rate
34359751670,1,Standard rate
34359751671,1,Standard rate
34359751672,1,Standard rate
34359751673,1,Standard rate
34359751674,1,Standard rate
34359751675,1,Standard rate
34359751676,1,Standard rate
34359751677,1,Standard rate
34359751678,1,Standard rate
34359751679,1,Standard rate
34359751680,1,Standard rate
34359751681,1,Standard rate
34359751682,1,Standard rate
34359751683,1,Standard rate
34359751684,1,Standard rate
34359751685,1,Standard rate
34359751686,1,Standard rate
34359751687,1,Standard rate
34359751688,1,Standard rate
34359751689,1,Standard rate
34359751690,1,Standard rate
34359751691,1,Standard rate
34359751692,1,Standard rate
34359751693,1,Standard rate
34359751694,1,Standard rate
34359751695,1,Standard rate
34359751696,1,Standard rate
34359751697,1,Standard rate
34359751698,1,Standard rate
34359751699,1,Standard rate
34359751700,1,Standard rate
34359751701,1,Standard rate
34359751702,1,Standard rate
34359751703,1,Standard rate
34359751704,1,Standard rate
34359751705,1,Standard rate
34359751706,1,Standard rate
34359751707,1,Standard rate
34359751708,1,Standard rate
34359751709,1,Standard rate
34359751710,1,Standard rate
34359751711,1,Standard rate
34359751712,1,Standard rate
34359751713,1,Standard rate
34359751714,1,Standard rate
34359751715,1,Standard rate
34359751716,1,Standard rate
34359751717,1,Standard rate
34359751718,1,Standard rate
34359751719,1,Standard rate
34359751720,1,Standard rate
34359751721,1,Standard rate
34359751722,1,Standard rate
34359751723,1,Standard rate
34359751724,1,Standard rate
34359751725,1,Standard rate
34359751726,1,Standard rate
34359751727,1,Standard rate
34359751728,1,Standard rate
34359751729,1,Standard rate
34359751730,1,Standard rate
34359751731,1,Standard rate
34359751732,1,Standard rate
34359751733,1,Standard rate
34359751734,1,Standard rate
34359751735,1,Standard rate
34359751736,1,Standard rate
34359751737,1,Standard rate
34359751738,1,Standard rate
34359751739,1,Standard rate
34359751740,1,Standard rate
34359751741,1,Standard rate
34359751742,1,Standard rate
34359751743,1,Standard rate
34359751744,1,Standard rate
34359751745,1,Standard rate
34359751746,1,Standard rate
34359751747,1,Standard rate
34359751748,1,Standard rate
34359751749,1,Standard rate
34359751750,1,Standard rate
34359751751,1,Standard rate
34359751752,1,Standard rate
34359751753,1,Standard rate
34359751754,1,Standard rate
34359751755,1,Standard rate
34359751756,1,Standard rate
34359751757,1,Standard rate
34359751758,1,Standard rate
34359751759,1,Standard rate
34359751760,1,Standard rate
34359751761,1,Standard rate
34359751762,1,Standard rate
34359751763,1,Standard rate
34359751764,1,Standard rate
34359751765,1,Standard rate
34359751766,1,Standard rate
34359751767,1,Standard rate
34359751768,1,Standard rate
34359751769,1,Standard rate
34359751770,1,Standard rate
34359751771,1,Standard rate
34359751772,1,Standard rate
34359751773,1,Standard rate
34359751774,1,Standard rate
34359751775,1,Standard rate
34359751776,1,Standard rate
34359751777,1,Standard rate
34359751778,1,Standard rate
34359751779,1,Standard rate
34359751780,1,Standard rate
34359751781,1,Standard rate
34359751782,1,Standard rate
34359751783,1,Standard rate
34359751784,1,Standard rate
34359751785,1,Standard rate
34359751786,1,Standard rate
34359751787,1,Standard rate
34359751788,1,Standard rate
34359751789,1,Standard rate
34359751790,1,Standard rate
34359751791,2,JFK
34359751792,1,Standard rate
34359751793,1,Standard rate
34359751794,1,Standard rate
34359751795,1,Standard rate
34359751796,1,Standard rate
34359751797,1,Standard rate
34359751798,1,Standard rate
34359751799,1,Standard rate
34359751800,1,Standard rate
34359751801,1,Standard rate
34359751802,1,Standard rate
34359751803,1,Standard rate
34359751804,1,Standard rate
34359751805,1,Standard rate
34359751806,1,Standard rate
34359751807,1,Standard rate
34359751808,1,Standard rate
34359751809,1,Standard rate
34359751810,1,Standard rate
34359751811,1,Standard rate
34359751812,1,Standard rate
34359751813,1,Standard rate
34359751814,1,Standard rate
34359751815,1,Standard rate
34359751816,1,Standard rate
34359751817,1,Standard rate
34359751818,1,Standard rate
34359751819,1,Standard rate
34359751820,1,Standard rate
34359751821,1,Standard rate
34359751822,1,Standard rate
34359751823,1,Standard rate
34359751824,1,Standard rate
34359751825,1,Standard rate
34359751826,1,Standard rate
34359751827,1,Standard rate
34359751828,1,Standard rate
34359751829,1,Standard rate
34359751830,1,Standard rate
34359751831,1,Standard rate
34359751832,2,JFK
34359751833,1,Standard rate
34359751834,1,Standard rate
34359751835,1,Standard rate
34359751836,1,Standard rate
34359751837,1,Standard rate
34359751838,1,Standard rate
34359751839,1,Standard rate
34359751840,1,Standard rate
34359751841,1,Standard rate
34359751842,1,Standard rate
34359751843,1,Standard rate
34359751844,1,Standard rate
34359751845,1,Standard rate
34359751846,1,Standard rate
34359751847,1,Standard rate
34359751848,1,Standard rate
34359751849,1,Standard rate
34359751850,1,Standard rate
34359751851,1,Standard rate
34359751852,1,Standard rate
34359751853,1,Standard rate
34359751854,2,JFK
34359751855,1,Standard rate
34359751856,1,Standard rate
34359751857,1,Standard rate
34359751858,1,Standard rate
34359751859,1,Standard rate
34359751860,1,Standard rate
34359751861,1,Standard rate
34359751862,1,Standard rate
34359751863,1,Standard rate
34359751864,1,Standard rate
34359751865,1,Standard rate
34359751866,1,Standard rate
34359751867,1,Standard rate
34359751868,1,Standard rate
34359751869,1,Standard rate
34359751870,1,Standard rate
34359751871,1,Standard rate
34359751872,1,Standard rate
34359751873,1,Standard rate
34359751874,1,Standard rate
34359751875,1,Standard rate
34359751876,1,Standard rate
34359751877,1,Standard rate
34359751878,1,Standard rate
34359751879,1,Standard rate
34359751880,2,JFK
34359751881,1,Standard rate
34359751882,1,Standard rate
34359751883,1,Standard rate
34359751884,1,Standard rate
34359751885,1,Standard rate
34359751886,1,Standard rate
34359751887,2,JFK
34359751888,1,Standard rate
34359751889,1,Standard rate
34359751890,1,Standard rate
34359751891,1,Standard rate
34359751892,1,Standard rate
34359751893,1,Standard rate
34359751894,1,Standard rate
34359751895,1,Standard rate
34359751896,1,Standard rate
34359751897,1,Standard rate
34359751898,1,Standard rate
34359751899,1,Standard rate
34359751900,1,Standard rate
34359751901,1,Standard rate
34359751902,1,Standard rate
34359751903,1,Standard rate
34359751904,1,Standard rate
34359751905,1,Standard rate
34359751906,1,Standard rate
34359751907,1,Standard rate
34359751908,1,Standard rate
34359751909,1,Standard rate
34359751910,1,Standard rate
34359751911,1,Standard rate
34359751912,1,Standard rate
34359751913,1,Standard rate
34359751914,1,Standard rate
34359751915,1,Standard rate
34359751916,1,Standard rate
34359751917,1,Standard rate
34359751918,1,Standard rate
34359751919,1,Standard rate
34359751920,1,Standard rate
34359751921,1,Standard rate
34359751922,1,Standard rate
34359751923,1,Standard rate
34359751924,1,Standard rate
34359751925,1,Standard rate
34359751926,1,Standard rate
34359751927,1,Standard rate
34359751928,1,Standard rate
34359751929,1,Standard rate
34359751930,1,Standard rate
34359751931,1,Standard rate
34359751932,1,Standard rate
34359751933,1,Standard rate
34359751934,1,Standard rate
34359751935,1,Standard rate
34359751936,1,Standard rate
34359751937,1,Standard rate
34359751938,1,Standard rate
34359751939,1,Standard rate
34359751940,1,Standard rate
34359751941,1,Standard rate
34359751942,5,Negotiated fare
34359751943,1,Standard rate
34359751944,1,Standard rate
34359751945,1,Standard rate
34359751946,1,Standard rate
34359751947,1,Standard rate
34359751948,1,Standard rate
34359751949,1,Standard rate
34359751950,1,Standard rate
34359751951,1,Standard rate
34359751952,1,Standard rate
34359751953,1,Standard rate
34359751954,1,Standard rate
34359751955,1,Standard rate
34359751956,1,Standard rate
34359751957,1,Standard rate
34359751958,1,Standard rate
34359751959,1,Standard rate
34359751960,1,Standard rate
34359751961,1,Standard rate
34359751962,1,Standard rate
34359751963,2,JFK
34359751964,1,Standard rate
34359751965,1,Standard rate
34359751966,1,Standard rate
34359751967,1,Standard rate
34359751968,1,Standard rate
34359751969,1,Standard rate
34359751970,1,Standard rate
34359751971,1,Standard rate
34359751972,1,Standard rate
34359751973,1,Standard rate
34359751974,1,Standard rate
34359751975,1,Standard rate
34359751976,1,Standard rate
34359751977,1,Standard rate
34359751978,1,Standard rate
34359751979,1,Standard rate
34359751980,1,Standard rate
34359751981,1,Standard rate
34359751982,1,Standard rate
34359751983,1,Standard rate
34359751984,1,Standard rate
34359751985,1,Standard rate
34359751986,1,Standard rate
34359751987,1,Standard rate
34359751988,1,Standard rate
34359751989,1,Standard rate
34359751990,1,Standard rate
34359751991,1,Standard rate
34359751992,1,Standard rate
34359751993,1,Standard rate
34359751994,1,Standard rate
34359751995,1,Standard rate
34359751996,1,Standard rate
34359751997,1,Standard rate
34359751998,1,Standard rate
34359751999,1,Standard rate
34359752000,1,Standard rate
34359752001,1,Standard rate
34359752002,1,Standard rate
34359752003,1,Standard rate
34359752004,1,Standard rate
34359752005,1,Standard rate
34359752006,1,Standard rate
34359752007,1,Standard rate
34359752008,1,Standard rate
34359752009,1,Standard rate
34359752010,1,Standard rate
34359752011,1,Standard rate
34359752012,1,Standard rate
34359752013,1,Standard rate
34359752014,1,Standard rate
34359752015,1,Standard rate
34359752016,1,Standard rate
34359752017,1,Standard rate
34359752018,1,Standard rate
34359752019,1,Standard rate
34359752020,1,Standard rate
34359752021,1,Standard rate
34359752022,1,Standard rate
34359752023,1,Standard rate
34359752024,1,Standard rate
34359752025,1,Standard rate
34359752026,1,Standard rate
34359752027,1,Standard rate
34359752028,1,Standard rate
34359752029,1,Standard rate
34359752030,1,Standard rate
34359752031,1,Standard rate
34359752032,1,Standard rate
34359752033,1,Standard rate
34359752034,1,Standard rate
34359752035,1,Standard rate
34359752036,1,Standard rate
34359752037,1,Standard rate
34359752038,1,Standard rate
34359752039,1,Standard rate
34359752040,1,Standard rate
34359752041,1,Standard rate
34359752042,1,Standard rate
34359752043,1,Standard rate
34359752044,1,Standard rate
34359752045,1,Standard rate
34359752046,1,Standard rate
34359752047,1,Standard rate
34359752048,1,Standard rate
34359752049,1,Standard rate
34359752050,1,Standard rate
34359752051,1,Standard rate
34359752052,1,Standard rate
34359752053,1,Standard rate
