trip_distance_id,trip_distance
42949674396,1.53
42949674397,1.25
42949674398,2.06
42949674399,2.79
42949674400,1.72
42949674401,1.3
42949674402,4.77
42949674403,1.04
42949674404,2.29
42949674405,1.63
42949674406,0.7
42949674407,8.53
42949674408,0.54
42949674409,1.21
42949674410,3.53
42949674411,1.1
42949674412,0.74
42949674413,1.81
42949674414,2.0
42949674415,17.4
42949674416,2.17
42949674417,1.58
42949674418,2.06
42949674419,1.92
42949674420,1.59
42949674421,1.58
42949674422,0.45
42949674423,5.0
42949674424,5.0
42949674425,2.18
42949674426,3.45
42949674427,0.67
42949674428,2.2
42949674429,0.94
42949674430,1.03
42949674431,0.7
42949674432,2.52
42949674433,0.89
42949674434,2.55
42949674435,1.3
42949674436,3.84
42949674437,1.71
42949674438,1.28
42949674439,1.51
42949674440,1.49
42949674441,1.32
42949674442,1.54
42949674443,6.15
42949674444,0.57
42949674445,1.71
42949674446,0.42
42949674447,0.6
42949674448,0.3
42949674449,0.78
42949674450,0.76
42949674451,1.01
42949674452,3.63
42949674453,1.06
42949674454,2.6
42949674455,0.98
42949674456,3.96
42949674457,4.58
42949674458,1.23
42949674459,12.34
42949674460,7.18
42949674461,1.3
42949674462,4.87
42949674463,6.14
42949674464,0.68
42949674465,1.11
42949674466,4.17
42949674467,1.71
42949674468,0.84
42949674469,0.67
42949674470,1.3
42949674471,4.01
42949674472,0.79
42949674473,17.43
42949674474,4.63
42949674475,1.34
42949674476,1.47
42949674477,1.76
42949674478,1.76
42949674479,19.99
42949674480,1.15
42949674481,3.0
42949674482,1.77
42949674483,12.37
42949674484,1.15
42949674485,5.38
42949674486,1.98
42949674487,1.41
42949674488,1.51
42949674489,0.84
42949674490,1.14
42949674491,3.18
42949674492,10.49
42949674493,3.02
42949674494,1.61
42949674495,1.12
42949674496,3.51
42949674497,0.73
42949674498,0.38
42949674499,1.41
42949674500,21.03
42949674501,0.41
42949674502,2.1
42949674503,10.13
42949674504,2.28
42949674505,2.19
42949674506,3.79
42949674507,0.71
42949674508,2.52
42949674509,0.48
42949674510,6.4
42949674511,0.81
42949674512,1.67
42949674513,0.99
42949674514,2.47
42949674515,3.44
42949674516,0.72
42949674517,1.59
42949674518,1.36
42949674519,0.53
42949674520,0.41
42949674521,2.02
42949674522,1.11
42949674523,2.11
42949674524,3.33
42949674525,0.89
42949674526,2.38
42949674527,0.84
42949674528,1.64
42949674529,3.68
42949674530,0.87
42949674531,1.5
42949674532,0.46
42949674533,2.3
42949674534,1.22
42949674535,0.61
42949674536,1.02
42949674537,0.95
42949674538,2.41
42949674539,0.73
42949674540,0.63
42949674541,3.24
42949674542,2.91
42949674543,0.51
42949674544,0.38
42949674545,0.52
42949674546,20.2
42949674547,1.13
42949674548,2.73
42949674549,1.01
42949674550,0.73
42949674551,2.04
42949674552,6.21
42949674553,2.56
42949674554,17.53
42949674555,0.37
42949674556,1.74
42949674557,1.65
42949674558,8.74
42949674559,0.6
42949674560,1.07
42949674561,1.04
42949674562,1.54
42949674563,1.23
42949674564,5.33
42949674565,1.08
42949674566,1.52
42949674567,0.82
42949674568,1.05
42949674569,2.01
42949674570,2.46
42949674571,0.86
42949674572,0.87
42949674573,1.9
42949674574,0.44
42949674575,2.16
42949674576,0.96
42949674577,1.77
42949674578,11.88
42949674579,8.33
42949674580,4.58
42949674581,0.7
42949674582,2.2
42949674583,2.34
42949674584,1.57
42949674585,1.53
42949674586,0.66
42949674587,4.85
42949674588,2.62
42949674589,0.99
42949674590,0.7
42949674591,0.59
42949674592,2.55
42949674593,0.5
42949674594,1.34
42949674595,1.96
42949674596,1.04
42949674597,1.45
42949674598,0.73
42949674599,2.41
42949674600,11.52
42949674601,3.67
42949674602,2.71
42949674603,10.19
42949674604,6.71
42949674605,3.67
42949674606,1.9
42949674607,2.31
42949674608,1.73
42949674609,1.21
42949674610,1.16
42949674611,3.78
42949674612,0.42
42949674613,3.27
42949674614,1.22
42949674615,6.16
42949674616,3.47
42949674617,2.37
42949674618,2.51
42949674619,4.34
42949674620,0.9
42949674621,1.64
42949674622,0.99
42949674623,0.86
42949674624,0.59
42949674625,1.43
42949674626,4.58
42949674627,1.72
42949674628,0.87
42949674629,3.06
42949674630,1.85
42949674631,0.8
42949674632,1.42
42949674633,1.33
42949674634,1.1
42949674635,3.79
42949674636,11.08
42949674637,0.43
42949674638,10.93
42949674639,1.52
42949674640,0.68
42949674641,1.33
42949674642,21.28
42949674643,1.38
42949674644,1.08
42949674645,16.41
42949674646,8.62
42949674647,0.0
42949674648,3.41
42949674649,0.62
42949674650,0.78
42949674651,2.28
42949674652,1.84
42949674653,18.5
42949674654,1.43
42949674655,1.1
42949674656,3.14
42949674657,0.95
42949674658,10.56
42949674659,2.91
42949674660,1.24
42949674661,1.24
42949674662,0.73
42949674663,2.19
42949674664,17.91
42949674665,2.79
42949674666,0.95
42949674667,0.7
42949674668,1.13
42949674669,1.72
42949674670,1.96
42949674671,2.47
42949674672,0.76
42949674673,0.71
42949674674,1.61
42949674675,1.65
42949674676,0.91
42949674677,0.84
42949674678,1.28
42949674679,0.53
42949674680,0.77
42949674681,1.07
42949674682,1.01
42949674683,1.19
42949674684,2.23
42949674685,0.86
42949674686,1.18
42949674687,2.11
42949674688,0.58
42949674689,3.16
42949674690,1.59
42949674691,0.89
42949674692,2.87
42949674693,1.89
42949674694,1.29
42949674695,1.64
42949674696,2.34
42949674697,2.28
42949674698,1.26
42949674699,2.45
42949674700,1.64
42949674701,7.44
42949674702,7.2
42949674703,0.54
42949674704,0.95
42949674705,2.65
42949674706,1.31
42949674707,1.09
42949674708,1.5
42949674709,3.5
42949674710,15.31
42949674711,6.93
42949674712,7.19
42949674713,2.51
42949674714,1.12
42949674715,2.5
42949674716,3.84
42949674717,2.39
42949674718,7.49
42949674719,1.12
42949674720,1.07
42949674721,2.29
42949674722,1.21
42949674723,0.4
42949674724,14.58
42949674725,0.51
42949674726,1.73
42949674727,2.76
42949674728,8.7
42949674729,6.95
42949674730,12.09
42949674731,0.82
42949674732,0.52
42949674733,6.11
42949674734,3.41
42949674735,1.84
42949674736,1.79
42949674737,3.62
42949674738,2.23
42949674739,1.73
42949674740,0.67
42949674741,0.78
42949674742,3.73
42949674743,0.71
42949674744,26.46
42949674745,5.81
42949674746,0.6
42949674747,2.94
42949674748,2.3
42949674749,1.35
42949674750,3.07
42949674751,1.55
42949674752,2.38
42949674753,1.45
42949674754,10.94
42949674755,1.76
42949674756,0.57
42949674757,0.42
42949674758,0.93
42949674759,4.4
42949674760,1.61
42949674761,1.21
42949674762,3.84
42949674763,2.3
42949674764,1.37
42949674765,1.03
42949674766,9.42
42949674767,1.43
42949674768,1.04
42949674769,0.89
42949674770,4.51
42949674771,5.05
42949674772,2.42
42949674773,2.24
42949674774,1.51
42949674775,2.48
42949674776,2.58
42949674777,1.71
42949674778,0.85
42949674779,0.71
42949674780,1.37
42949674781,2.91
42949674782,7.61
42949674783,4.5
42949674784,1.51
42949674785,0.72
42949674786,20.84
42949674787,1.88
42949674788,0.83
42949674789,2.44
42949674790,0.47
42949674791,8.91
42949674792,0.94
42949674793,2.48
42949674794,1.15
42949674795,3.2
42949674796,0.88
42949674797,0.65
42949674798,2.11
42949674799,0.7
42949674800,2.73
42949674801,2.47
42949674802,0.91
42949674803,1.93
42949674804,1.1
42949674805,2.27
42949674806,2.43
42949674807,0.47
42949674808,3.5
42949674809,2.51
42949674810,1.01
42949674811,0.88
42949674812,3.35
42949674813,0.83
42949674814,2.0
42949674815,2.39
42949674816,2.44
42949674817,1.88
42949674818,3.6
42949674819,4.96
42949674820,27.67
42949674821,1.72
42949674822,2.83
42949674823,2.62
42949674824,1.42
42949674825,1.68
42949674826,1.4
42949674827,8.81
42949674828,4.52
42949674829,0.92
42949674830,1.76
42949674831,1.09
42949674832,0.71
42949674833,2.9
42949674834,3.21
42949674835,1.73
42949674836,0.96
42949674837,1.66
42949674838,1.77
42949674839,2.12
42949674840,1.03
42949674841,0.43
42949674842,1.24
42949674843,1.47
42949674844,1.75
42949674845,1.11
42949674846,3.39
42949674847,0.0
42949674848,2.77
42949674849,2.63
42949674850,1.58
42949674851,1.0
42949674852,0.84
42949674853,1.8
42949674854,0.77
42949674855,0.99
42949674856,1.94
42949674857,2.58
42949674858,2.21
42949674859,0.0
42949674860,1.31
42949674861,2.76
42949674862,0.67
42949674863,0.62
42949674864,0.5
42949674865,1.78
42949674866,2.01
42949674867,2.16
42949674868,0.64
42949674869,4.04
42949674870,1.85
42949674871,0.9
42949674872,0.64
42949674873,0.63
42949674874,9.17
42949674875,2.56
42949674876,2.56
42949674877,4.63
42949674878,1.48
42949674879,3.77
42949674880,3.99
42949674881,1.14
42949674882,9.47
42949674883,1.35
42949674884,1.19
42949674885,4.47
42949674886,0.65
42949674887,0.49
42949674888,0.6
42949674889,2.37
42949674890,2.5
42949674891,2.37
42949674892,0.95
42949674893,0.87
42949674894,2.85
42949674895,1.98
42949674896,1.32
42949674897,1.28
42949674898,0.0
42949674899,1.74
42949674900,1.97
42949674901,2.03
42949674902,0.94
42949674903,3.18
42949674904,1.99
42949674905,0.93
42949674906,1.2
42949674907,0.88
42949674908,1.15
42949674909,2.13
42949674910,2.08
42949674911,1.21
42949674912,0.0
42949674913,0.8
42949674914,1.23
42949674915,1.22
42949674916,1.57
42949674917,0.0
42949674918,2.24
42949674919,0.36
42949674920,4.12
42949674921,1.42
42949674922,12.25
42949674923,0.71
42949674924,12.99
42949674925,1.16
42949674926,18.52
42949674927,1.64
42949674928,2.87
42949674929,1.01
42949674930,2.25
42949674931,2.27
42949674932,11.75
42949674933,1.81
42949674934,0.52
42949674935,0.67
42949674936,1.32
42949674937,1.19
42949674938,1.95
42949674939,1.72
42949674940,1.28
42949674941,1.91
42949674942,0.99
42949674943,1.43
42949674944,1.13
42949674945,1.71
42949674946,1.41
42949674947,1.73
42949674948,0.06
42949674949,1.53
42949674950,2.64
42949674951,1.01
42949674952,1.47
42949674953,6.98
42949674954,0.85
42949674955,2.01
42949674956,10.13
42949674957,1.07
42949674958,18.25
42949674959,5.3
42949674960,6.68
42949674961,2.28
42949674962,0.99
42949674963,1.23
42949674964,7.86
42949674965,3.54
42949674966,1.55
42949674967,1.9
42949674968,2.14
42949674969,1.95
42949674970,1.54
42949674971,0.49
42949674972,2.39
42949674973,3.67
42949674974,0.52
42949674975,1.99
42949674976,0.82
42949674977,1.41
42949674978,0.63
42949674979,1.52
42949674980,1.43
42949674981,0.88
42949674982,1.43
42949674983,9.6
42949674984,2.69
42949674985,1.53
42949674986,6.38
42949674987,0.92
42949674988,2.87
42949674989,2.79
42949674990,3.09
42949674991,0.8
42949674992,1.14
42949674993,5.51
42949674994,1.77
42949674995,1.46
42949674996,1.16
42949674997,0.86
42949674998,1.96
42949674999,1.08
42949675000,2.49
42949675001,0.4
42949675002,1.34
42949675003,8.89
42949675004,0.97
42949675005,1.76
42949675006,2.24
42949675007,3.98
42949675008,0.89
42949675009,1.45
42949675010,1.91
42949675011,2.33
42949675012,2.14
42949675013,0.77
42949675014,1.52
42949675015,1.79
42949675016,1.29
42949675017,1.37
42949675018,1.63
42949675019,2.3
42949675020,1.98
42949675021,1.18
42949675022,0.92
42949675023,5.63
42949675024,1.78
42949675025,0.88
42949675026,0.95
42949675027,0.86
42949675028,0.92
42949675029,1.32
42949675030,1.72
42949675031,2.94
42949675032,1.15
42949675033,1.28
42949675034,6.71
42949675035,1.22
42949675036,1.82
42949675037,1.08
42949675038,1.12
42949675039,1.11
42949675040,1.29
42949675041,3.49
42949675042,6.32
42949675043,2.93
42949675044,0.9
42949675045,1.45
42949675046,1.2
42949675047,3.17
42949675048,1.89
42949675049,0.51
42949675050,2.23
42949675051,1.35
42949675052,2.8
42949675053,1.15
42949675054,0.72
42949675055,2.22
42949675056,8.43
42949675057,11.16
42949675058,3.68
42949675059,2.55
42949675060,1.32
42949675061,0.84
42949675062,1.14
42949675063,2.27
42949675064,1.19
42949675065,7.46
42949675066,3.43
42949675067,0.66
42949675068,0.72
42949675069,1.47
42949675070,2.65
42949675071,2.62
42949675072,0.92
42949675073,1.39
42949675074,0.42
42949675075,1.34
42949675076,1.12
42949675077,1.12
42949675078,1.4
42949675079,1.15
42949675080,0.82
42949675081,1.83
42949675082,0.84
42949675083,1.09
42949675084,0.57
42949675085,1.09
42949675086,2.67
42949675087,2.32
42949675088,2.32
42949675089,2.78
42949675090,0.55
42949675091,0.62
42949675092,0.87
42949675093,0.57
42949675094,0.76
42949675095,1.59
42949675096,1.26
42949675097,1.42
42949675098,16.95
42949675099,2.46
42949675100,2.23
42949675101,4.19
42949675102,0.92
42949675103,0.57
42949675104,9.57
42949675105,0.53
42949675106,8.0
42949675107,1.36
42949675108,1.93
42949675109,1.31
42949675110,1.56
42949675111,2.07
42949675112,0.77
42949675113,1.85
42949675114,1.35
42949675115,1.04
42949675116,0.95
42949675117,2.02
42949675118,2.27
42949675119,1.46
42949675120,18.54
42949675121,8.97
42949675122,3.17
42949675123,1.09
42949675124,6.03
42949675125,17.24
42949675126,2.04
42949675127,1.05
42949675128,0.67
42949675129,18.95
42949675130,1.65
42949675131,2.09
42949675132,1.78
42949675133,0.83
42949675134,0.99
42949675135,1.82
42949675136,20.67
42949675137,0.75
42949675138,2.79
42949675139,5.47
42949675140,1.04
42949675141,2.79
42949675142,1.7
42949675143,2.46
42949675144,1.14
42949675145,10.8
42949675146,0.76
42949675147,1.22
42949675148,1.62
42949675149,3.36
42949675150,1.04
42949675151,1.84
42949675152,4.15
42949675153,0.46
42949675154,1.6
42949675155,0.34
42949675156,4.93
42949675157,0.6
42949675158,1.02
42949675159,0.58
42949675160,0.31
42949675161,1.36
42949675162,1.65
42949675163,0.97
42949675164,2.07
42949675165,13.29
42949675166,1.27
42949675167,1.86
42949675168,0.75
42949675169,0.87
42949675170,1.35
42949675171,2.06
42949675172,0.65
42949675173,11.52
42949675174,1.84
42949675175,1.2
42949675176,1.98
42949675177,1.55
42949675178,2.27
42949675179,5.38
42949675180,4.56
42949675181,1.31
42949675182,1.56
42949675183,1.25
42949675184,1.81
42949675185,0.72
42949675186,1.83
42949675187,1.73
42949675188,5.53
42949675189,1.59
42949675190,1.74
42949675191,3.99
42949675192,2.24
42949675193,2.52
42949675194,3.41
42949675195,1.62
42949675196,1.41
42949675197,0.09
42949675198,1.6
42949675199,2.8
42949675200,0.95
42949675201,1.84
42949675202,0.8
42949675203,2.39
42949675204,3.17
42949675205,0.73
42949675206,0.53
42949675207,1.03
42949675208,17.47
42949675209,1.26
42949675210,1.81
42949675211,2.36
42949675212,2.88
42949675213,1.01
42949675214,1.57
42949675215,0.4
42949675216,10.38
42949675217,12.17
42949675218,1.07
42949675219,2.67
42949675220,0.88
42949675221,0.74
42949675222,1.51
42949675223,0.0
42949675224,1.53
42949675225,0.73
42949675226,2.12
42949675227,0.98
42949675228,1.78
42949675229,2.06
42949675230,0.43
42949675231,1.28
42949675232,7.22
42949675233,1.01
42949675234,1.11
42949675235,5.69
42949675236,1.87
42949675237,6.17
42949675238,4.44
42949675239,1.2
42949675240,1.28
42949675241,2.45
42949675242,4.23
42949675243,1.04
42949675244,1.02
42949675245,1.93
42949675246,5.29
42949675247,1.59
42949675248,2.76
42949675249,0.94
42949675250,1.9
42949675251,19.69
42949675252,1.06
42949675253,3.92
42949675254,3.81
42949675255,1.29
42949675256,2.68
42949675257,2.89
42949675258,0.27
42949675259,1.76
42949675260,1.68
42949675261,4.03
42949675262,3.69
42949675263,0.85
42949675264,5.56
42949675265,11.22
42949675266,2.02
42949675267,1.9
42949675268,1.82
42949675269,17.18
42949675270,2.23
42949675271,3.44
42949675272,0.97
42949675273,3.67
42949675274,2.83
42949675275,0.55
42949675276,1.57
42949675277,5.3
42949675278,1.71
42949675279,2.06
42949675280,1.36
42949675281,0.92
42949675282,2.91
42949675283,4.6
42949675284,2.36
42949675285,2.58
42949675286,0.89
42949675287,0.86
42949675288,4.35
42949675289,0.98
42949675290,1.8
42949675291,0.98
42949675292,1.32
42949675293,2.55
42949675294,0.82
42949675295,0.9
42949675296,1.25
42949675297,1.49
42949675298,1.15
42949675299,0.69
42949675300,0.9
42949675301,0.66
42949675302,2.51
42949675303,2.07
42949675304,2.94
42949675305,1.28
42949675306,0.96
42949675307,1.49
42949675308,0.54
42949675309,4.48
42949675310,1.94
42949675311,1.31
42949675312,2.15
42949675313,6.11
42949675314,0.54
42949675315,1.35
42949675316,0.01
42949675317,2.7
42949675318,0.8
42949675319,1.34
42949675320,2.51
42949675321,3.99
42949675322,0.51
42949675323,2.86
42949675324,2.8
42949675325,1.27
42949675326,2.0
42949675327,2.31
42949675328,0.9
42949675329,0.82
42949675330,17.86
42949675331,3.64
42949675332,0.85
42949675333,1.35
42949675334,2.84
42949675335,4.4
42949675336,1.86
42949675337,8.89
42949675338,2.06
42949675339,2.17
42949675340,0.77
42949675341,1.69
42949675342,1.26
42949675343,2.96
42949675344,3.69
42949675345,1.65
42949675346,2.73
42949675347,1.78
42949675348,1.69
42949675349,0.57
42949675350,1.56
42949675351,7.47
42949675352,1.7
42949675353,3.2
42949675354,1.67
42949675355,2.34
42949675356,5.62
42949675357,13.23
42949675358,3.23
42949675359,2.52
42949675360,10.26
42949675361,8.79
42949675362,1.57
42949675363,0.75
42949675364,0.86
42949675365,2.46
42949675366,1.19
42949675367,2.34
42949675368,2.47
42949675369,3.09
42949675370,1.46
42949675371,2.88
42949675372,1.42
42949675373,1.4
42949675374,2.21
42949675375,2.38
42949675376,2.93
42949675377,1.34
42949675378,0.9
42949675379,2.22
42949675380,2.78
42949675381,5.06
42949675382,5.78
42949675383,2.39
42949675384,4.81
42949675385,10.26
42949675386,1.96
42949675387,6.17
42949675388,0.87
42949675389,1.48
42949675390,0.24
42949675391,0.89
42949675392,1.41
42949675393,0.54
42949675394,3.23
42949675395,3.6
42949675396,2.07
42949675397,1.8
42949675398,0.82
42949675399,1.9
42949675400,2.18
42949675401,1.58
42949675402,0.91
42949675403,1.31
42949675404,2.41
42949675405,5.41
42949675406,21.2
42949675407,1.51
42949675408,3.25
42949675409,0.81
42949675410,0.61
42949675411,1.99
42949675412,0.79
42949675413,1.33
42949675414,2.94
42949675415,18.57
42949675416,1.74
42949675417,1.59
42949675418,0.66
42949675419,1.23
42949675420,2.02
42949675421,1.79
42949675422,1.13
42949675423,1.38
42949675424,1.33
42949675425,0.8
42949675426,5.83
42949675427,1.24
42949675428,4.97
42949675429,3.51
42949675430,1.28
42949675431,2.23
42949675432,3.5
42949675433,0.92
42949675434,1.22
42949675435,10.42
42949675436,1.24
42949675437,0.64
42949675438,2.63
42949675439,3.02
42949675440,1.92
42949675441,1.5
42949675442,8.99
42949675443,5.11
42949675444,0.0
42949675445,0.33
42949675446,2.44
42949675447,1.51
42949675448,2.12
42949675449,1.37
42949675450,1.62
42949675451,3.65
42949675452,1.48
42949675453,14.09
42949675454,1.95
42949675455,1.96
42949675456,0.76
42949675457,1.94
42949675458,1.38
42949675459,1.67
42949675460,2.69
42949675461,1.06
42949675462,0.97
42949675463,2.67
42949675464,11.51
42949675465,8.93
42949675466,1.12
42949675467,0.55
42949675468,1.04
42949675469,1.35
42949675470,2.79
42949675471,2.24
42949675472,2.43
42949675473,0.99
42949675474,0.96
42949675475,2.35
42949675476,3.74
42949675477,1.46
42949675478,2.3
42949675479,20.78
42949675480,2.45
42949675481,0.7
42949675482,0.64
42949675483,2.41
42949675484,1.53
42949675485,0.93
42949675486,3.04
42949675487,2.54
42949675488,0.95
42949675489,0.72
42949675490,1.16
42949675491,1.21
42949675492,0.54
42949675493,1.21
42949675494,1.2
42949675495,9.52
42949675496,1.35
42949675497,4.39
42949675498,2.17
42949675499,0.37
42949675500,1.99
42949675501,1.6
42949675502,2.33
42949675503,0.63
42949675504,3.29
42949675505,0.91
42949675506,2.0
42949675507,1.3
42949675508,3.56
42949675509,5.18
42949675510,0.44
42949675511,0.85
42949675512,1.15
42949675513,0.46
42949675514,18.29
42949675515,1.12
42949675516,2.28
42949675517,2.18
42949675518,3.47
42949675519,1.72
42949675520,3.63
42949675521,3.67
42949675522,1.35
42949675523,0.7
42949675524,1.15
42949675525,5.5
42949675526,1.68
42949675527,1.09
42949675528,2.14
42949675529,0.77
42949675530,0.94
42949675531,1.76
42949675532,0.82
42949675533,4.2
42949675534,0.42
42949675535,2.45
42949675536,5.24
42949675537,0.31
42949675538,1.41
42949675539,1.25
42949675540,0.91
42949675541,1.15
42949675542,1.87
42949675543,2.91
42949675544,1.56
42949675545,1.01
42949675546,1.77
42949675547,1.13
42949675548,1.6
42949675549,1.49
42949675550,1.44
42949675551,1.23
42949675552,1.44
42949675553,3.71
42949675554,3.8
42949675555,1.11
42949675556,1.4
42949675557,2.57
42949675558,2.24
42949675559,2.46
42949675560,3.34
42949675561,0.92
42949675562,1.42
42949675563,19.92
42949675564,1.48
42949675565,1.47
42949675566,3.88
42949675567,0.58
42949675568,2.56
42949675569,3.86
42949675570,0.93
42949675571,1.11
42949675572,0.93
42949675573,4.73
42949675574,0.64
42949675575,1.26
42949675576,0.7
42949675577,3.52
42949675578,1.01
42949675579,2.49
42949675580,6.06
42949675581,1.83
42949675582,0.55
42949675583,1.18
42949675584,0.56
42949675585,1.03
42949675586,3.59
42949675587,1.43
42949675588,1.33
42949675589,0.67
42949675590,1.42
42949675591,1.13
42949675592,1.87
42949675593,2.37
42949675594,1.6
42949675595,1.56
42949675596,1.45
42949675597,1.05
42949675598,0.95
42949675599,2.34
42949675600,2.06
42949675601,0.94
42949675602,0.74
42949675603,2.79
42949675604,0.63
42949675605,0.8
42949675606,1.5
42949675607,0.31
42949675608,0.74
42949675609,0.71
42949675610,1.42
42949675611,0.95
42949675612,11.31
42949675613,2.04
42949675614,2.48
42949675615,0.55
42949675616,1.63
42949675617,0.6
42949675618,2.65
42949675619,2.1
42949675620,8.85
42949675621,0.62
42949675622,2.12
42949675623,0.97
42949675624,1.94
42949675625,2.16
42949675626,2.98
42949675627,2.55
42949675628,2.13
42949675629,1.01
42949675630,3.31
42949675631,2.07
42949675632,1.83
42949675633,0.75
42949675634,2.62
42949675635,3.77
42949675636,2.41
42949675637,2.75
42949675638,12.55
42949675639,1.18
42949675640,5.1
42949675641,1.12
42949675642,0.84
42949675643,0.96
42949675644,1.67
42949675645,2.33
42949675646,1.15
42949675647,1.58
42949675648,2.56
42949675649,1.16
42949675650,2.38
42949675651,0.32
42949675652,2.12
42949675653,0.82
42949675654,2.07
42949675655,1.14
42949675656,2.28
42949675657,1.38
42949675658,3.75
42949675659,3.24
42949675660,4.75
42949675661,4.22
42949675662,1.0
42949675663,1.41
42949675664,1.75
42949675665,2.55
42949675666,2.15
42949675667,1.53
42949675668,1.18
42949675669,2.65
42949675670,1.55
42949675671,0.97
42949675672,2.23
42949675673,0.65
42949675674,2.26
42949675675,2.58
42949675676,2.06
42949675677,1.68
42949675678,1.41
42949675679,2.03
42949675680,19.45
42949675681,1.77
42949675682,1.73
42949675683,0.43
42949675684,1.76
42949675685,2.45
42949675686,0.93
42949675687,4.0
42949675688,2.02
42949675689,0.56
42949675690,0.72
42949675691,1.25
42949675692,6.02
42949675693,5.02
42949675694,1.89
42949675695,1.27
42949675696,2.54
42949675697,0.75
42949675698,0.63
42949675699,2.46
42949675700,7.61
42949675701,0.76
42949675702,4.1
42949675703,1.3
42949675704,2.85
42949675705,1.42
42949675706,2.2
42949675707,1.57
42949675708,11.44
42949675709,2.95
42949675710,1.72
42949675711,3.43
42949675712,1.43
42949675713,1.28
42949675714,1.54
42949675715,0.74
42949675716,0.78
42949675717,0.87
42949675718,1.6
42949675719,0.45
42949675720,1.55
42949675721,4.07
42949675722,1.28
42949675723,9.02
42949675724,2.12
42949675725,2.7
42949675726,5.11
42949675727,7.3
42949675728,0.96
42949675729,3.9
42949675730,1.14
42949675731,2.06
42949675732,2.07
42949675733,0.77
42949675734,0.55
42949675735,3.39
42949675736,5.98
42949675737,1.25
42949675738,4.46
42949675739,4.9
42949675740,9.76
42949675741,0.64
42949675742,0.41
42949675743,1.49
42949675744,2.44
42949675745,2.48
42949675746,12.2
42949675747,0.0
42949675748,1.84
42949675749,1.54
42949675750,1.59
42949675751,0.69
42949675752,1.33
42949675753,0.81
42949675754,0.53
42949675755,2.0
42949675756,11.77
42949675757,9.79
42949675758,2.9
42949675759,1.65
42949675760,7.4
42949675761,0.71
42949675762,1.18
42949675763,20.3
42949675764,2.97
42949675765,1.5
42949675766,22.75
42949675767,0.76
42949675768,0.92
42949675769,1.78
42949675770,0.65
42949675771,2.49
42949675772,0.76
42949675773,0.45
42949675774,1.0
42949675775,2.65
42949675776,0.55
42949675777,6.85
42949675778,1.51
42949675779,0.64
42949675780,1.61
42949675781,0.98
42949675782,3.93
42949675783,1.37
42949675784,0.68
42949675785,1.09
42949675786,2.73
42949675787,0.87
42949675788,2.97
42949675789,1.31
42949675790,2.87
42949675791,1.83
42949675792,2.18
42949675793,7.44
42949675794,3.5
42949675795,0.62
42949675796,3.0
42949675797,22.78
42949675798,0.82
42949675799,1.91
42949675800,1.74
42949675801,1.17
42949675802,1.42
42949675803,4.71
42949675804,1.2
42949675805,1.02
42949675806,1.16
42949675807,0.88
42949675808,1.02
42949675809,1.25
42949675810,1.27
42949675811,2.92
42949675812,1.32
42949675813,1.37
42949675814,0.27
42949675815,1.65
42949675816,2.57
42949675817,3.11
42949675818,12.05
42949675819,1.81
42949675820,5.17
42949675821,0.61
42949675822,1.56
42949675823,1.02
42949675824,1.95
42949675825,1.4
42949675826,0.42
42949675827,5.28
42949675828,1.87
42949675829,2.4
42949675830,4.34
42949675831,0.86
42949675832,5.06
42949675833,0.74
42949675834,1.18
42949675835,4.21
42949675836,13.51
42949675837,1.52
42949675838,1.12
42949675839,2.57
42949675840,0.97
42949675841,1.8
42949675842,0.61
42949675843,0.94
42949675844,2.42
42949675845,0.72
42949675846,0.77
42949675847,1.81
42949675848,13.88
42949675849,2.14
42949675850,1.78
42949675851,2.44
42949675852,0.59
42949675853,0.52
42949675854,1.37
42949675855,1.51
42949675856,1.86
42949675857,2.14
42949675858,1.34
42949675859,1.26
42949675860,2.17
42949675861,3.98
42949675862,2.05
42949675863,6.23
42949675864,1.74
42949675865,1.35
42949675866,1.02
42949675867,1.79
42949675868,2.19
42949675869,0.91
42949675870,2.8
42949675871,0.48
42949675872,1.49
42949675873,11.39
42949675874,1.19
42949675875,1.06
42949675876,1.03
42949675877,3.26
42949675878,3.19
42949675879,0.82
42949675880,1.54
42949675881,1.94
42949675882,0.98
42949675883,7.58
42949675884,1.77
42949675885,2.84
42949675886,4.69
42949675887,1.4
42949675888,1.12
42949675889,1.89
42949675890,1.63
42949675891,2.08
42949675892,5.2
42949675893,1.26
42949675894,1.89
42949675895,1.18
42949675896,1.11
42949675897,2.27
42949675898,0.76
42949675899,2.49
42949675900,0.65
42949675901,1.28
42949675902,19.98
42949675903,12.92
42949675904,14.76
42949675905,4.43
42949675906,3.45
42949675907,1.7
42949675908,2.47
42949675909,16.64
42949675910,1.65
42949675911,2.0
42949675912,1.14
42949675913,0.87
42949675914,1.7
42949675915,3.2
42949675916,2.26
42949675917,5.7
42949675918,1.31
42949675919,1.99
42949675920,1.57
42949675921,1.73
42949675922,6.57
42949675923,1.49
42949675924,2.07
42949675925,0.93
42949675926,0.8
42949675927,1.2
42949675928,3.13
42949675929,11.24
42949675930,1.51
42949675931,1.35
42949675932,8.09
42949675933,4.22
42949675934,1.91
42949675935,0.46
42949675936,1.16
42949675937,0.65
42949675938,0.84
42949675939,0.29
42949675940,1.47
42949675941,1.35
42949675942,1.71
42949675943,0.36
42949675944,2.08
42949675945,1.93
42949675946,1.93
42949675947,1.15
42949675948,1.34
42949675949,3.58
