passenger_count_id,passenger_count
42949677643,3
42949677644,2
42949677645,1
42949677646,1
42949677647,2
42949677648,1
42949677649,2
42949677650,5
42949677651,2
42949677652,1
42949677653,3
42949677654,3
42949677655,2
42949677656,1
42949677657,5
42949677658,1
42949677659,5
42949677660,1
42949677661,1
42949677662,6
42949677663,1
42949677664,1
42949677665,1
42949677666,5
42949677667,1
42949677668,5
42949677669,5
42949677670,1
42949677671,3
42949677672,3
42949677673,5
42949677674,5
42949677675,1
42949677676,1
42949677677,1
42949677678,1
42949677679,1
42949677680,1
42949677681,1
42949677682,6
42949677683,1
42949677684,6
42949677685,1
42949677686,1
42949677687,1
42949677688,1
42949677689,1
42949677690,5
42949677691,1
42949677692,3
42949677693,1
42949677694,2
42949677695,2
42949677696,1
42949677697,1
42949677698,2
42949677699,4
42949677700,1
42949677701,5
42949677702,1
42949677703,5
42949677704,1
42949677705,5
42949677706,5
42949677707,1
42949677708,1
42949677709,1
42949677710,2
42949677711,1
42949677712,2
42949677713,1
42949677714,1
42949677715,2
42949677716,6
42949677717,1
42949677718,1
42949677719,1
42949677720,6
42949677721,1
42949677722,6
42949677723,1
42949677724,1
42949677725,1
42949677726,1
42949677727,2
42949677728,1
42949677729,1
42949677730,1
42949677731,3
42949677732,1
42949677733,2
42949677734,2
42949677735,1
42949677736,1
42949677737,1
42949677738,6
42949677739,1
42949677740,2
42949677741,5
42949677742,2
42949677743,6
42949677744,1
42949677745,1
42949677746,1
42949677747,1
42949677748,2
42949677749,1
42949677750,1
42949677751,1
42949677752,1
42949677753,1
42949677754,1
42949677755,1
42949677756,1
42949677757,4
42949677758,1
42949677759,1
42949677760,1
42949677761,3
42949677762,1
42949677763,1
42949677764,5
42949677765,1
42949677766,2
42949677767,2
42949677768,4
42949677769,1
42949677770,1
42949677771,1
42949677772,1
42949677773,6
42949677774,1
42949677775,1
42949677776,1
42949677777,1
42949677778,2
42949677779,1
42949677780,1
42949677781,1
42949677782,1
42949677783,3
42949677784,1
42949677785,1
42949677786,5
42949677787,1
42949677788,1
42949677789,1
42949677790,1
42949677791,1
42949677792,1
42949677793,6
42949677794,2
42949677795,3
42949677796,6
42949677797,3
42949677798,1
42949677799,1
42949677800,1
42949677801,1
42949677802,1
42949677803,1
42949677804,6
42949677805,1
42949677806,3
42949677807,1
42949677808,5
42949677809,2
42949677810,5
42949677811,5
42949677812,2
42949677813,1
42949677814,1
42949677815,1
42949677816,1
42949677817,1
42949677818,6
42949677819,1
42949677820,1
42949677821,2
42949677822,1
42949677823,1
42949677824,1
42949677825,3
42949677826,1
42949677827,2
42949677828,1
42949677829,1
42949677830,3
42949677831,1
42949677832,5
42949677833,1
42949677834,5
42949677835,4
42949677836,1
42949677837,5
42949677838,2
42949677839,2
42949677840,1
42949677841,2
42949677842,1
42949677843,2
42949677844,2
42949677845,1
42949677846,1
42949677847,1
42949677848,1
42949677849,1
42949677850,1
42949677851,1
42949677852,1
42949677853,1
42949677854,1
42949677855,6
42949677856,1
42949677857,1
42949677858,1
42949677859,6
42949677860,1
42949677861,2
42949677862,1
42949677863,1
42949677864,1
42949677865,6
42949677866,1
42949677867,1
42949677868,1
42949677869,1
42949677870,1
42949677871,2
42949677872,6
42949677873,5
42949677874,1
42949677875,2
42949677876,1
42949677877,1
42949677878,1
42949677879,1
42949677880,1
42949677881,1
42949677882,1
42949677883,4
42949677884,1
42949677885,1
42949677886,5
42949677887,1
42949677888,2
42949677889,2
42949677890,5
42949677891,1
42949677892,4
42949677893,1
42949677894,3
42949677895,1
42949677896,1
42949677897,2
42949677898,6
42949677899,5
42949677900,6
42949677901,1
42949677902,1
42949677903,5
42949677904,1
42949677905,3
42949677906,1
42949677907,1
42949677908,2
42949677909,1
42949677910,2
42949677911,1
42949677912,1
42949677913,6
42949677914,1
42949677915,1
42949677916,6
42949677917,1
42949677918,4
42949677919,1
42949677920,1
42949677921,6
42949677922,1
42949677923,1
42949677924,1
42949677925,1
42949677926,1
42949677927,4
42949677928,1
42949677929,1
42949677930,1
42949677931,6
42949677932,1
42949677933,1
42949677934,2
42949677935,1
42949677936,3
42949677937,1
42949677938,2
42949677939,3
42949677940,1
42949677941,1
42949677942,1
42949677943,1
42949677944,2
42949677945,5
42949677946,3
42949677947,1
42949677948,1
42949677949,1
42949677950,2
42949677951,1
42949677952,1
42949677953,1
42949677954,1
42949677955,6
42949677956,6
42949677957,1
42949677958,1
42949677959,1
42949677960,5
42949677961,1
42949677962,1
42949677963,2
42949677964,5
42949677965,1
42949677966,1
42949677967,1
42949677968,1
42949677969,1
42949677970,4
42949677971,1
42949677972,1
42949677973,1
42949677974,5
42949677975,1
42949677976,2
42949677977,3
42949677978,2
42949677979,1
42949677980,2
42949677981,1
42949677982,1
42949677983,4
42949677984,1
42949677985,1
42949677986,1
42949677987,6
42949677988,1
42949677989,1
42949677990,1
42949677991,1
42949677992,1
42949677993,5
42949677994,1
42949677995,1
42949677996,1
42949677997,1
42949677998,1
42949677999,1
42949678000,1
42949678001,1
42949678002,1
42949678003,1
42949678004,2
42949678005,1
42949678006,1
42949678007,1
42949678008,1
42949678009,5
42949678010,1
42949678011,1
42949678012,1
42949678013,2
42949678014,1
42949678015,1
42949678016,1
42949678017,2
42949678018,2
42949678019,3
42949678020,1
42949678021,1
42949678022,3
42949678023,1
42949678024,1
42949678025,2
42949678026,6
42949678027,1
42949678028,2
42949678029,1
42949678030,1
42949678031,5
42949678032,1
42949678033,2
42949678034,1
42949678035,1
42949678036,1
42949678037,1
42949678038,1
42949678039,1
42949678040,1
42949678041,2
42949678042,5
42949678043,1
42949678044,3
42949678045,1
42949678046,1
42949678047,1
42949678048,1
42949678049,1
42949678050,1
42949678051,6
42949678052,5
42949678053,2
42949678054,1
42949678055,1
42949678056,1
42949678057,1
42949678058,1
42949678059,1
42949678060,1
42949678061,2
42949678062,1
42949678063,2
42949678064,1
42949678065,1
42949678066,1
42949678067,1
42949678068,5
42949678069,1
42949678070,1
42949678071,1
42949678072,1
42949678073,1
42949678074,2
42949678075,1
42949678076,6
42949678077,1
42949678078,5
42949678079,6
42949678080,1
42949678081,1
42949678082,2
42949678083,6
42949678084,5
42949678085,2
42949678086,1
42949678087,1
42949678088,1
42949678089,1
42949678090,1
42949678091,1
42949678092,1
42949678093,2
42949678094,1
42949678095,6
42949678096,1
42949678097,1
42949678098,1
42949678099,1
42949678100,1
42949678101,1
42949678102,1
42949678103,1
42949678104,1
42949678105,1
42949678106,1
42949678107,1
42949678108,2
42949678109,1
42949678110,1
42949678111,6
42949678112,1
42949678113,2
42949678114,2
42949678115,1
42949678116,6
42949678117,3
42949678118,2
42949678119,1
42949678120,1
42949678121,1
42949678122,1
42949678123,3
42949678124,2
42949678125,1
42949678126,1
42949678127,1
42949678128,2
42949678129,5
42949678130,1
42949678131,1
42949678132,2
42949678133,5
42949678134,2
42949678135,2
42949678136,1
42949678137,1
42949678138,2
42949678139,2
42949678140,2
42949678141,1
42949678142,1
42949678143,5
42949678144,5
42949678145,1
42949678146,5
42949678147,1
42949678148,1
42949678149,1
42949678150,1
42949678151,6
42949678152,4
42949678153,1
42949678154,5
42949678155,1
42949678156,1
42949678157,1
42949678158,1
42949678159,1
42949678160,1
42949678161,1
42949678162,1
42949678163,5
42949678164,1
42949678165,1
42949678166,1
42949678167,1
42949678168,1
42949678169,1
42949678170,1
42949678171,1
42949678172,1
42949678173,2
42949678174,1
42949678175,1
42949678176,1
42949678177,2
42949678178,1
42949678179,3
42949678180,2
42949678181,1
42949678182,1
42949678183,1
42949678184,1
42949678185,1
42949678186,1
42949678187,1
42949678188,5
42949678189,6
42949678190,1
42949678191,1
42949678192,1
42949678193,1
42949678194,1
42949678195,2
42949678196,1
42949678197,1
42949678198,2
42949678199,3
42949678200,2
42949678201,5
42949678202,1
42949678203,2
42949678204,1
42949678205,1
42949678206,1
42949678207,1
42949678208,5
42949678209,1
42949678210,5
42949678211,1
42949678212,6
42949678213,1
42949678214,1
42949678215,6
42949678216,2
42949678217,1
42949678218,5
42949678219,5
42949678220,1
42949678221,2
42949678222,1
42949678223,1
42949678224,1
42949678225,1
42949678226,1
42949678227,6
42949678228,1
42949678229,2
42949678230,1
42949678231,2
42949678232,1
42949678233,1
42949678234,2
42949678235,1
42949678236,1
42949678237,1
42949678238,2
42949678239,1
42949678240,1
42949678241,4
42949678242,1
42949678243,5
42949678244,3
42949678245,1
42949678246,5
42949678247,1
42949678248,1
42949678249,1
42949678250,1
42949678251,1
42949678252,5
42949678253,1
42949678254,1
42949678255,1
42949678256,1
42949678257,1
42949678258,5
42949678259,1
42949678260,1
42949678261,1
42949678262,1
42949678263,1
42949678264,1
42949678265,3
42949678266,3
42949678267,1
42949678268,1
42949678269,2
42949678270,1
42949678271,1
42949678272,1
42949678273,1
42949678274,1
42949678275,5
42949678276,1
42949678277,1
42949678278,1
42949678279,5
42949678280,1
42949678281,4
42949678282,2
42949678283,1
42949678284,1
42949678285,1
42949678286,2
42949678287,1
42949678288,1
42949678289,1
42949678290,1
42949678291,1
42949678292,2
42949678293,1
42949678294,1
42949678295,1
42949678296,1
42949678297,6
42949678298,1
42949678299,2
42949678300,1
42949678301,2
42949678302,6
42949678303,6
42949678304,6
42949678305,1
42949678306,1
42949678307,3
42949678308,5
42949678309,5
42949678310,4
42949678311,6
42949678312,5
42949678313,1
42949678314,1
42949678315,6
42949678316,2
42949678317,1
42949678318,1
42949678319,1
42949678320,1
42949678321,2
42949678322,2
42949678323,1
42949678324,1
42949678325,4
42949678326,1
42949678327,2
42949678328,1
42949678329,1
42949678330,1
42949678331,5
42949678332,1
42949678333,1
42949678334,1
42949678335,1
42949678336,1
42949678337,1
42949678338,1
42949678339,1
42949678340,1
42949678341,2
42949678342,2
42949678343,1
42949678344,1
42949678345,2
42949678346,1
42949678347,2
42949678348,1
42949678349,3
42949678350,1
42949678351,5
42949678352,1
42949678353,1
42949678354,4
42949678355,1
42949678356,1
42949678357,1
42949678358,2
42949678359,1
42949678360,1
42949678361,1
42949678362,2
42949678363,1
42949678364,1
42949678365,1
42949678366,1
42949678367,1
42949678368,6
42949678369,5
42949678370,2
42949678371,1
42949678372,2
42949678373,1
42949678374,1
42949678375,1
42949678376,5
42949678377,1
42949678378,1
42949678379,6
42949678380,1
42949678381,1
42949678382,3
42949678383,1
42949678384,6
42949678385,5
42949678386,1
42949678387,1
42949678388,1
42949678389,6
42949678390,1
42949678391,1
42949678392,1
42949678393,4
42949678394,2
42949678395,1
42949678396,1
42949678397,2
42949678398,5
42949678399,1
42949678400,1
42949678401,1
42949678402,1
42949678403,2
42949678404,1
42949678405,1
42949678406,1
42949678407,3
42949678408,1
42949678409,1
42949678410,2
42949678411,1
42949678412,1
42949678413,1
42949678414,5
42949678415,1
42949678416,5
42949678417,1
42949678418,1
42949678419,1
42949678420,6
42949678421,1
42949678422,1
42949678423,1
42949678424,1
42949678425,2
42949678426,5
42949678427,1
42949678428,1
42949678429,5
42949678430,2
42949678431,2
42949678432,1
42949678433,1
42949678434,1
42949678435,1
42949678436,1
42949678437,2
42949678438,1
42949678439,1
42949678440,1
42949678441,1
42949678442,5
42949678443,1
42949678444,3
42949678445,2
42949678446,5
42949678447,2
42949678448,2
42949678449,1
42949678450,1
42949678451,1
42949678452,1
42949678453,4
42949678454,6
42949678455,1
42949678456,1
42949678457,1
42949678458,6
42949678459,1
42949678460,1
42949678461,4
42949678462,1
42949678463,1
42949678464,1
42949678465,1
42949678466,1
42949678467,1
42949678468,1
42949678469,5
42949678470,1
42949678471,3
42949678472,2
42949678473,2
42949678474,5
42949678475,5
42949678476,5
42949678477,3
42949678478,1
42949678479,5
42949678480,1
42949678481,1
42949678482,2
42949678483,1
42949678484,1
42949678485,1
42949678486,1
42949678487,2
42949678488,1
42949678489,1
42949678490,1
42949678491,1
42949678492,1
42949678493,3
42949678494,1
42949678495,1
42949678496,5
42949678497,3
42949678498,5
42949678499,6
42949678500,2
42949678501,1
42949678502,1
42949678503,2
42949678504,2
42949678505,1
42949678506,5
42949678507,5
42949678508,4
42949678509,2
42949678510,5
42949678511,1
42949678512,1
42949678513,1
42949678514,5
42949678515,1
42949678516,1
42949678517,5
42949678518,1
42949678519,3
42949678520,5
42949678521,5
42949678522,1
42949678523,1
42949678524,6
42949678525,1
42949678526,1
42949678527,1
42949678528,1
42949678529,1
42949678530,1
42949678531,1
42949678532,1
42949678533,6
42949678534,1
42949678535,2
42949678536,2
42949678537,6
42949678538,2
42949678539,1
42949678540,1
42949678541,1
42949678542,2
42949678543,1
42949678544,2
42949678545,1
42949678546,1
42949678547,1
42949678548,2
42949678549,1
42949678550,6
42949678551,3
42949678552,1
42949678553,5
42949678554,1
42949678555,1
42949678556,6
42949678557,2
42949678558,2
42949678559,1
42949678560,1
42949678561,1
42949678562,1
42949678563,1
42949678564,5
42949678565,1
42949678566,6
42949678567,1
42949678568,1
42949678569,1
42949678570,2
42949678571,1
42949678572,1
42949678573,2
42949678574,2
42949678575,1
42949678576,2
42949678577,1
42949678578,5
42949678579,6
42949678580,2
42949678581,1
42949678582,1
42949678583,1
42949678584,1
42949678585,1
42949678586,2
42949678587,2
42949678588,1
42949678589,1
42949678590,1
42949678591,1
42949678592,1
42949678593,2
42949678594,1
42949678595,1
42949678596,6
42949678597,1
42949678598,2
42949678599,1
42949678600,1
42949678601,1
42949678602,1
42949678603,1
42949678604,1
42949678605,5
42949678606,1
42949678607,1
42949678608,2
42949678609,2
42949678610,1
42949678611,1
42949678612,5
42949678613,1
42949678614,5
42949678615,1
42949678616,1
42949678617,1
42949678618,1
42949678619,1
42949678620,5
42949678621,1
42949678622,1
42949678623,1
42949678624,2
42949678625,1
42949678626,1
42949678627,1
42949678628,5
42949678629,1
42949678630,1
42949678631,5
42949678632,1
42949678633,1
42949678634,2
42949678635,1
42949678636,1
42949678637,3
42949678638,2
42949678639,2
42949678640,5
42949678641,1
42949678642,6
42949678643,1
42949678644,1
42949678645,1
42949678646,4
42949678647,1
42949678648,1
42949678649,5
42949678650,1
42949678651,1
42949678652,1
42949678653,1
42949678654,6
42949678655,1
42949678656,2
42949678657,6
42949678658,6
42949678659,1
42949678660,2
42949678661,6
42949678662,5
42949678663,1
42949678664,3
42949678665,5
42949678666,1
42949678667,2
42949678668,1
42949678669,3
42949678670,3
42949678671,2
42949678672,1
42949678673,6
42949678674,1
42949678675,1
42949678676,1
42949678677,1
42949678678,1
42949678679,1
42949678680,1
42949678681,1
42949678682,6
42949678683,1
42949678684,1
42949678685,5
42949678686,1
42949678687,6
42949678688,1
42949678689,5
42949678690,2
42949678691,5
42949678692,1
42949678693,2
42949678694,3
42949678695,2
42949678696,5
42949678697,1
42949678698,5
42949678699,1
42949678700,3
42949678701,6
42949678702,1
42949678703,1
42949678704,1
42949678705,1
42949678706,1
42949678707,5
42949678708,1
42949678709,1
42949678710,2
42949678711,5
42949678712,1
42949678713,1
42949678714,2
42949678715,1
42949678716,1
42949678717,4
42949678718,1
42949678719,1
42949678720,1
42949678721,5
42949678722,3
42949678723,3
42949678724,1
42949678725,1
42949678726,1
42949678727,5
42949678728,1
42949678729,5
42949678730,1
42949678731,2
42949678732,5
42949678733,1
42949678734,1
42949678735,1
42949678736,2
42949678737,2
42949678738,1
42949678739,2
42949678740,1
42949678741,1
42949678742,3
42949678743,1
42949678744,1
42949678745,1
42949678746,1
42949678747,1
42949678748,1
42949678749,1
42949678750,1
42949678751,1
42949678752,2
42949678753,1
42949678754,2
42949678755,1
42949678756,1
42949678757,3
42949678758,5
42949678759,1
42949678760,1
42949678761,2
42949678762,1
42949678763,1
42949678764,1
42949678765,1
42949678766,3
42949678767,5
42949678768,1
42949678769,1
42949678770,1
42949678771,1
42949678772,6
42949678773,1
42949678774,1
42949678775,1
42949678776,1
42949678777,1
42949678778,1
42949678779,1
42949678780,1
42949678781,5
42949678782,3
42949678783,4
42949678784,2
42949678785,1
42949678786,1
42949678787,1
42949678788,5
42949678789,3
42949678790,1
42949678791,2
42949678792,1
42949678793,1
42949678794,1
42949678795,2
42949678796,1
42949678797,1
42949678798,2
42949678799,1
42949678800,5
42949678801,1
42949678802,1
42949678803,1
42949678804,1
42949678805,5
42949678806,5
42949678807,2
42949678808,1
42949678809,1
42949678810,5
42949678811,1
42949678812,2
42949678813,2
42949678814,6
42949678815,1
42949678816,4
42949678817,4
42949678818,1
42949678819,1
42949678820,3
42949678821,1
42949678822,4
42949678823,2
42949678824,1
42949678825,2
42949678826,1
42949678827,2
42949678828,1
42949678829,3
42949678830,1
42949678831,1
42949678832,1
42949678833,1
42949678834,1
42949678835,1
42949678836,1
42949678837,4
42949678838,4
42949678839,1
42949678840,2
42949678841,1
42949678842,6
42949678843,2
42949678844,1
42949678845,5
42949678846,1
42949678847,1
42949678848,5
42949678849,1
42949678850,1
42949678851,2
42949678852,4
42949678853,5
42949678854,2
42949678855,2
42949678856,1
42949678857,1
42949678858,3
42949678859,1
42949678860,2
42949678861,1
42949678862,2
42949678863,1
42949678864,1
42949678865,1
42949678866,1
42949678867,1
42949678868,2
42949678869,1
42949678870,1
42949678871,2
42949678872,3
42949678873,1
42949678874,1
42949678875,1
42949678876,1
42949678877,3
42949678878,1
42949678879,1
42949678880,1
42949678881,1
42949678882,5
42949678883,2
42949678884,6
42949678885,5
42949678886,1
42949678887,1
42949678888,4
42949678889,5
42949678890,6
42949678891,1
42949678892,1
42949678893,1
42949678894,2
42949678895,2
42949678896,1
42949678897,1
42949678898,2
42949678899,6
42949678900,1
42949678901,1
42949678902,2
42949678903,1
42949678904,2
42949678905,6
42949678906,1
42949678907,1
42949678908,1
42949678909,1
42949678910,1
42949678911,1
42949678912,1
42949678913,2
42949678914,1
42949678915,1
42949678916,5
42949678917,1
42949678918,1
42949678919,1
42949678920,1
42949678921,2
42949678922,1
42949678923,6
42949678924,2
42949678925,1
42949678926,1
42949678927,1
42949678928,1
42949678929,1
42949678930,1
42949678931,1
42949678932,1
42949678933,1
42949678934,5
42949678935,1
42949678936,1
42949678937,1
42949678938,1
42949678939,1
42949678940,1
42949678941,2
42949678942,1
42949678943,2
42949678944,1
42949678945,1
42949678946,3
42949678947,1
42949678948,1
42949678949,6
42949678950,6
42949678951,1
42949678952,1
42949678953,6
42949678954,1
42949678955,1
42949678956,1
42949678957,2
42949678958,1
42949678959,6
42949678960,3
42949678961,1
42949678962,1
42949678963,1
42949678964,6
42949678965,1
42949678966,2
42949678967,1
42949678968,1
42949678969,1
42949678970,1
42949678971,2
42949678972,1
42949678973,1
42949678974,1
42949678975,1
42949678976,1
42949678977,2
42949678978,1
42949678979,6
42949678980,3
42949678981,1
42949678982,2
42949678983,1
42949678984,1
42949678985,1
42949678986,6
42949678987,1
42949678988,1
42949678989,1
42949678990,1
42949678991,1
42949678992,2
42949678993,1
42949678994,5
42949678995,5
42949678996,2
42949678997,1
42949678998,1
42949678999,1
42949679000,1
42949679001,1
42949679002,1
42949679003,1
42949679004,1
42949679005,2
42949679006,1
42949679007,2
42949679008,1
42949679009,5
42949679010,1
42949679011,2
42949679012,1
42949679013,1
42949679014,5
42949679015,1
42949679016,1
42949679017,3
42949679018,1
42949679019,1
42949679020,3
42949679021,1
42949679022,1
42949679023,1
42949679024,1
42949679025,1
42949679026,1
42949679027,6
42949679028,2
42949679029,1
42949679030,1
42949679031,1
42949679032,1
42949679033,5
42949679034,1
42949679035,1
42949679036,1
42949679037,2
42949679038,1
42949679039,6
42949679040,2
42949679041,1
42949679042,5
42949679043,6
42949679044,1
42949679045,5
42949679046,3
42949679047,2
42949679048,4
42949679049,2
42949679050,5
42949679051,1
42949679052,1
42949679053,1
42949679054,1
42949679055,1
42949679056,5
42949679057,1
42949679058,1
42949679059,5
42949679060,5
42949679061,1
42949679062,1
42949679063,1
42949679064,2
42949679065,1
42949679066,1
42949679067,5
42949679068,1
42949679069,1
42949679070,1
42949679071,1
42949679072,1
42949679073,1
42949679074,4
42949679075,1
42949679076,5
42949679077,1
42949679078,1
42949679079,1
42949679080,1
42949679081,1
42949679082,2
42949679083,2
42949679084,1
42949679085,2
42949679086,1
42949679087,1
42949679088,1
42949679089,2
42949679090,1
42949679091,1
42949679092,1
42949679093,1
42949679094,3
42949679095,6
42949679096,6
42949679097,1
42949679098,2
42949679099,1
42949679100,1
42949679101,2
42949679102,1
42949679103,1
42949679104,1
42949679105,5
42949679106,1
42949679107,1
42949679108,6
42949679109,1
42949679110,1
42949679111,1
42949679112,6
42949679113,1
42949679114,1
42949679115,1
42949679116,1
42949679117,1
42949679118,6
42949679119,2
42949679120,1
42949679121,1
42949679122,2
42949679123,2
42949679124,1
42949679125,1
42949679126,1
42949679127,1
42949679128,5
42949679129,1
42949679130,1
42949679131,2
42949679132,1
42949679133,1
42949679134,1
42949679135,1
42949679136,6
42949679137,2
42949679138,5
42949679139,1
42949679140,6
42949679141,1
42949679142,1
42949679143,2
42949679144,1
42949679145,1
42949679146,1
42949679147,5
42949679148,1
42949679149,1
42949679150,1
42949679151,1
42949679152,1
42949679153,1
42949679154,1
42949679155,1
42949679156,1
42949679157,5
42949679158,2
42949679159,1
42949679160,1
42949679161,1
42949679162,1
42949679163,5
42949679164,1
42949679165,1
42949679166,1
42949679167,1
42949679168,1
42949679169,2
42949679170,1
42949679171,2
42949679172,1
42949679173,1
42949679174,1
42949679175,2
42949679176,6
42949679177,2
42949679178,1
42949679179,1
42949679180,1
42949679181,1
42949679182,6
42949679183,1
42949679184,2
42949679185,1
42949679186,1
42949679187,1
42949679188,1
42949679189,1
42949679190,1
42949679191,3
42949679192,5
42949679193,1
42949679194,5
42949679195,1
42949679196,1
42949679197,1
42949679198,1
42949679199,3
42949679200,1
42949679201,4
42949679202,1
42949679203,3
42949679204,6
42949679205,1
42949679206,4
42949679207,1
42949679208,3
42949679209,1
42949679210,4
42949679211,1
42949679212,1
42949679213,5
42949679214,1
42949679215,1
42949679216,2
42949679217,2
42949679218,1
42949679219,3
42949679220,2
42949679221,1
42949679222,1
42949679223,1
42949679224,6
42949679225,5
42949679226,2
42949679227,2
42949679228,2
42949679229,1
42949679230,1
42949679231,1
42949679232,2
42949679233,1
42949679234,1
42949679235,1
42949679236,2
42949679237,1
42949679238,1
42949679239,1
42949679240,1
42949679241,1
42949679242,5
42949679243,5
42949679244,1
42949679245,2
42949679246,5
42949679247,1
42949679248,1
42949679249,1
42949679250,4
42949679251,1
42949679252,1
42949679253,1
42949679254,5
42949679255,4
42949679256,1
42949679257,1
42949679258,1
42949679259,1
42949679260,1
42949679261,2
42949679262,2
42949679263,1
42949679264,1
42949679265,1
42949679266,1
42949679267,1
42949679268,1
42949679269,1
42949679270,1
42949679271,1
42949679272,6
42949679273,1
42949679274,5
42949679275,1
42949679276,1
42949679277,5
42949679278,2
42949679279,1
42949679280,1
42949679281,2
42949679282,1
42949679283,1
42949679284,4
42949679285,1
42949679286,1
42949679287,2
42949679288,3
42949679289,2
42949679290,3
42949679291,2
42949679292,1
42949679293,4
42949679294,1
42949679295,1
42949679296,1
42949679297,2
42949679298,1
42949679299,5
42949679300,2
42949679301,5
42949679302,1
42949679303,1
42949679304,1
42949679305,1
42949679306,1
42949679307,2
42949679308,1
42949679309,5
42949679310,1
42949679311,1
42949679312,6
42949679313,2
42949679314,1
42949679315,2
42949679316,3
42949679317,1
42949679318,1
42949679319,5
42949679320,1
42949679321,1
42949679322,5
42949679323,1
42949679324,1
42949679325,1
42949679326,1
42949679327,1
42949679328,1
42949679329,3
42949679330,1
42949679331,5
42949679332,1
42949679333,1
42949679334,1
42949679335,1
42949679336,1
42949679337,1
42949679338,6
42949679339,2
42949679340,2
42949679341,1
42949679342,5
42949679343,1
42949679344,1
42949679345,3
42949679346,1
42949679347,1
42949679348,1
42949679349,5
42949679350,5
42949679351,1
42949679352,2
42949679353,5
42949679354,1
42949679355,5
42949679356,1
42949679357,6
42949679358,5
42949679359,1
42949679360,5
42949679361,1
42949679362,1
42949679363,1
42949679364,1
42949679365,1
42949679366,2
42949679367,6
42949679368,1
42949679369,1
42949679370,1
42949679371,1
42949679372,1
42949679373,2
42949679374,1
42949679375,6
42949679376,1
42949679377,1
42949679378,1
42949679379,1
42949679380,5
42949679381,1
42949679382,5
42949679383,3
42949679384,1
42949679385,3
42949679386,1
42949679387,1
42949679388,1
42949679389,1
42949679390,1
42949679391,1
42949679392,1
42949679393,1
42949679394,3
42949679395,1
42949679396,1
42949679397,1
42949679398,3
42949679399,2
42949679400,1
42949679401,1
42949679402,5
42949679403,6
42949679404,3
42949679405,3
42949679406,1
42949679407,1
42949679408,2
42949679409,6
42949679410,2
42949679411,1
42949679412,1
42949679413,6
42949679414,5
42949679415,1
42949679416,1
42949679417,1
42949679418,2
42949679419,3
42949679420,1
42949679421,2
42949679422,2
42949679423,1
42949679424,1
42949679425,1
42949679426,1
42949679427,1
42949679428,3
42949679429,2
42949679430,6
42949679431,1
42949679432,1
42949679433,1
42949679434,2
42949679435,2
42949679436,1
42949679437,5
42949679438,1
42949679439,1
42949679440,2
42949679441,1
42949679442,2
42949679443,5
42949679444,2
42949679445,5
42949679446,1
42949679447,5
42949679448,1
42949679449,1
42949679450,1
42949679451,2
42949679452,1
42949679453,1
42949679454,5
42949679455,5
42949679456,1
42949679457,1
42949679458,1
42949679459,1
42949679460,1
42949679461,5
42949679462,1
42949679463,1
42949679464,1
42949679465,5
42949679466,1
42949679467,6
42949679468,1
42949679469,2
42949679470,1
42949679471,1
42949679472,1
42949679473,1
42949679474,1
42949679475,1
42949679476,1
42949679477,4
42949679478,1
42949679479,2
42949679480,1
42949679481,2
42949679482,1
42949679483,1
42949679484,1
42949679485,1
42949679486,2
42949679487,1
42949679488,2
42949679489,2
42949679490,1
42949679491,2
42949679492,1
42949679493,1
42949679494,1
42949679495,1
42949679496,1
42949679497,1
42949679498,4
42949679499,1
42949679500,1
42949679501,5
42949679502,1
42949679503,1
42949679504,2
42949679505,6
42949679506,5
42949679507,1
42949679508,1
42949679509,1
42949679510,1
42949679511,2
42949679512,1
42949679513,1
42949679514,2
42949679515,3
42949679516,2
42949679517,5
42949679518,1
42949679519,6
42949679520,1
42949679521,5
42949679522,1
42949679523,1
42949679524,1
42949679525,1
42949679526,1
42949679527,6
42949679528,2
42949679529,6
42949679530,5
42949679531,4
42949679532,1
42949679533,1
42949679534,1
42949679535,6
42949679536,1
42949679537,6
42949679538,6
42949679539,1
42949679540,1
42949679541,2
42949679542,1
42949679543,6
42949679544,2
42949679545,1
42949679546,1
42949679547,1
42949679548,1
42949679549,2
42949679550,2
42949679551,1
42949679552,1
42949679553,2
42949679554,1
42949679555,1
42949679556,6
42949679557,2
42949679558,1
42949679559,1
42949679560,1
42949679561,2
42949679562,1
42949679563,1
42949679564,1
42949679565,2
42949679566,5
42949679567,4
42949679568,6
42949679569,2
42949679570,4
42949679571,2
42949679572,1
42949679573,2
42949679574,5
42949679575,1
42949679576,5
42949679577,1
42949679578,4
42949679579,5
42949679580,2
42949679581,2
42949679582,5
42949679583,1
42949679584,2
42949679585,1
42949679586,1
42949679587,2
42949679588,6
42949679589,6
42949679590,1
42949679591,5
42949679592,1
42949679593,1
42949679594,1
42949679595,2
42949679596,1
42949679597,3
42949679598,1
42949679599,1
42949679600,1
42949679601,6
42949679602,1
42949679603,1
42949679604,1
42949679605,1
42949679606,2
42949679607,1
42949679608,1
42949679609,5
42949679610,1
42949679611,3
42949679612,1
42949679613,2
42949679614,2
42949679615,1
42949679616,1
42949679617,1
42949679618,5
42949679619,1
42949679620,1
42949679621,6
42949679622,1
42949679623,3
42949679624,1
42949679625,2
42949679626,1
42949679627,1
42949679628,2
42949679629,2
42949679630,1
42949679631,5
42949679632,5
42949679633,6
42949679634,1
42949679635,6
42949679636,1
42949679637,6
42949679638,1
42949679639,1
42949679640,1
